gen_model,fit_model,sim_idx,gen_idx,loo_elpd,rhat_max,ess_min
optimal policy values,optimal policy values,3,9,-4933.662152691964,1.0285306499317401,208.2957638154736
optimal policy values,win stay lose shift,4,9,-6688.273935579957,1.0080205400802533,321.7308324268054
optimal policy values,** wait when safe,4,9,-6149.364426984921,1.0034739490128435,804.0568636387206
optimal policy values,** binary energy state,4,9,-6495.633791980305,1.0198483476670968,292.4518994354647
optimal policy values,weather type,4,9,-6767.425275919929,1.0102802824384902,333.7155131637555
optimal policy values,* $\mathit{r}$ predator,4,9,-6721.728864759512,1.0099785330642168,297.35332093716386
optimal policy values,* $\mathit{p}$ gain,4,9,-6752.362205885032,1.0218191573036288,216.39983186833965
optimal policy values,expected gain naive,4,9,-6689.659327147937,1.012627464288903,174.12265863234174
optimal policy values,marginal value,4,9,-6661.788953707536,1.009873213093957,352.54163027138077
optimal policy values,multi-heuristic policy,4,9,-5717.036414495008,1.0144568449575855,434.8747558586088
optimal policy values,optimal policy values,4,9,-4891.33661834566,1.0248552960400887,241.35470253018704
optimal policy values,win stay lose shift,5,9,-6746.722832455072,1.0101702910878863,308.22734201012486
optimal policy values,** wait when safe,5,9,-6315.142251508152,1.0047281033291915,415.3707942690731
optimal policy values,** binary energy state,5,9,-6584.468924414152,1.015200656827061,212.59313741281807
optimal policy values,weather type,5,9,-6786.370608463068,1.0155434775742747,237.9534449971217
optimal policy values,* $\mathit{r}$ predator,5,9,-6756.201538418514,1.023610320507096,255.37172223146487
optimal policy values,* $\mathit{p}$ gain,5,9,-6769.061916138676,1.0122470411006101,283.91785654814413
optimal policy values,expected gain naive,5,9,-6718.448270023766,1.0215641033588554,179.941102768232
optimal policy values,marginal value,5,9,-6705.257647781739,1.0050550990617313,319.82723973822385
optimal policy values,multi-heuristic policy,5,9,-5978.590505375446,1.0086246298846524,398.2610920398649
optimal policy values,optimal policy values,5,9,-5417.261814794512,1.032493682134436,236.0917681302433
optimal policy values,win stay lose shift,6,9,-6668.25234736927,1.0077407241623693,237.48053276047287
optimal policy values,** wait when safe,6,9,-6203.335318197161,1.0031857973249916,908.5521459408272
optimal policy values,** binary energy state,6,9,-6498.140927354405,1.0237998980690395,253.8937002135198
optimal policy values,weather type,6,9,-6718.832966757285,1.017475124100238,253.92088383357768
optimal policy values,* $\mathit{r}$ predator,6,9,-6676.511650960445,1.0122048180663934,218.34402061214607
optimal policy values,* $\mathit{p}$ gain,6,9,-6710.397923478917,1.0124881039155975,260.3956728500223
optimal policy values,expected gain naive,6,9,-6669.251714954269,1.0536586440150741,111.95570711610226
optimal policy values,marginal value,6,9,-6653.063582389965,1.0250965465127524,252.24718383956449
optimal policy values,multi-heuristic policy,6,9,-5874.14787701324,1.0075235280246924,487.1968692209801
optimal policy values,optimal policy values,6,9,-5218.454570823464,1.0228058162213345,213.55498787878594
optimal policy values,win stay lose shift,7,9,-6810.992488457941,1.0122201279826903,325.63965576698087
optimal policy values,** wait when safe,7,9,-6303.133233471557,1.0055487625454491,920.699221141287
optimal policy values,** binary energy state,7,9,-6632.612100315378,1.0196619100054305,302.8221121523973
optimal policy values,weather type,7,9,-6884.041764779716,1.0148384579023169,378.017533726636
optimal policy values,* $\mathit{r}$ predator,7,9,-6826.906199707513,1.0141102459666687,303.6336766188996
optimal policy values,* $\mathit{p}$ gain,7,9,-6866.70907346526,1.0228486962343541,252.23226560920327
optimal policy values,expected gain naive,7,9,-6788.817538254916,1.0184425233403838,265.5036582473241
optimal policy values,marginal value,7,9,-6766.367173540704,1.0145335093863654,379.0294056885679
optimal policy values,multi-heuristic policy,7,9,-5857.5190126538755,1.0087374885100053,553.4647602887798
optimal policy values,optimal policy values,7,9,-5157.899451458503,1.0143399617452438,277.5791673071883
optimal policy values,win stay lose shift,8,9,-6583.897639582559,1.0224083045552113,219.12254879753536
optimal policy values,** wait when safe,8,9,-6079.669377150842,1.0039018443678214,804.6831988872977
optimal policy values,** binary energy state,8,9,-6409.543036731206,1.0366156238244346,189.62634564498373
optimal policy values,weather type,8,9,-6639.243479213563,1.0116839754678226,284.5073868238841
optimal policy values,* $\mathit{r}$ predator,8,9,-6603.56653428363,1.0286607199741222,164.5503764499908
optimal policy values,* $\mathit{p}$ gain,8,9,-6623.805038782687,1.0173510509443264,203.13118676676598
optimal policy values,expected gain naive,8,9,-6581.97286899685,1.0124584571834565,192.1153881612962
optimal policy values,marginal value,8,9,-6547.590970597693,1.0065204680299236,404.3369604536045
optimal policy values,multi-heuristic policy,8,9,-5732.836876104486,1.0058241089280568,565.0246954009928
optimal policy values,optimal policy values,8,9,-5051.427528134993,1.019184248896178,145.6006231192172
optimal policy values,win stay lose shift,9,9,-6789.994468382441,1.00823862784016,400.66756067809865
optimal policy values,** wait when safe,9,9,-6274.06391022814,1.0036081455107217,638.3547316158138
optimal policy values,** binary energy state,9,9,-6606.648858859045,1.0207518571810539,321.64109641788036
optimal policy values,weather type,9,9,-6835.565333227007,1.006252411954427,361.37929530741405
optimal policy values,* $\mathit{r}$ predator,9,9,-6779.8987968638685,1.0244445098919235,310.5063616532262
optimal policy values,* $\mathit{p}$ gain,9,9,-6827.133115478005,1.0070559754769433,371.0166892308248
optimal policy values,expected gain naive,9,9,-6767.962884748466,1.009597335512086,291.79704513525377
optimal policy values,marginal value,9,9,-6762.154196644117,1.0128070360547268,449.8064206340644
optimal policy values,multi-heuristic policy,9,9,-5891.411011766915,1.0072252962440236,454.22654290612115
optimal policy values,optimal policy values,9,9,-5136.5343828615005,1.0172047352532,173.71572584902657
optimal policy values,win stay lose shift,10,9,-6868.660565105602,1.0142236394779387,435.1670261159616
optimal policy values,** wait when safe,10,9,-6342.103266229988,1.008586550687823,367.7177147582236
optimal policy values,** binary energy state,10,9,-6689.725109443685,1.004798040219117,428.541177209075
optimal policy values,weather type,10,9,-6911.172366857534,1.0081910241530039,387.15919530554527
optimal policy values,* $\mathit{r}$ predator,10,9,-6855.885517155905,1.0103385443062265,366.0867500992071
optimal policy values,* $\mathit{p}$ gain,10,9,-6908.22879583811,1.0164949837059765,372.0939727496351
optimal policy values,expected gain naive,10,9,-6845.010269877333,1.0156323410435546,251.71916817511405
optimal policy values,marginal value,10,9,-6817.213988961073,1.0071539933055715,504.9699339059946
optimal policy values,multi-heuristic policy,10,9,-5961.640116591243,1.0125347960247688,398.725901743482
optimal policy values,optimal policy values,10,9,-5315.256817085994,1.015287355494903,322.0203395182534
optimal policy values,win stay lose shift,11,9,-6817.183251579243,1.0118467388817205,315.7668607668788
optimal policy values,** wait when safe,11,9,-6302.510804575787,1.0089832108566859,561.3741479108764
optimal policy values,** binary energy state,11,9,-6603.166863221206,1.012273709431407,379.95159611422
optimal policy values,weather type,11,9,-6886.581296377098,1.0166803667364963,395.7517374051886
optimal policy values,* $\mathit{r}$ predator,11,9,-6830.1740982139645,1.012297534379122,320.18095261420854
optimal policy values,* $\mathit{p}$ gain,11,9,-6875.358414659224,1.016743922862207,406.19634628915304
optimal policy values,expected gain naive,11,9,-6795.278581555161,1.018455047644683,265.89609879628006
optimal policy values,marginal value,11,9,-6767.169925945963,1.0103157777079854,380.32268163624184
optimal policy values,multi-heuristic policy,11,9,-5850.375468557911,1.0187462423698619,399.20009712063313
optimal policy values,optimal policy values,11,9,-5149.227913658233,1.042188968265977,266.4353519354771
optimal policy values,win stay lose shift,12,9,-6849.302244433665,1.01254495002124,325.55046718232995
optimal policy values,** wait when safe,12,9,-6357.599701731928,1.0029308932504852,675.1891178491429
optimal policy values,** binary energy state,12,9,-6633.5390658796805,1.0193618026007472,379.5539653116149
optimal policy values,weather type,12,9,-6908.69188468289,1.0132540177735785,365.11431333677467
optimal policy values,* $\mathit{r}$ predator,12,9,-6863.54838730978,1.008903076948653,275.8387472300155
optimal policy values,* $\mathit{p}$ gain,12,9,-6887.697355470638,1.0109824851518385,218.09991705716746
optimal policy values,expected gain naive,12,9,-6799.717327430729,1.0072535177021036,309.1639343068062
optimal policy values,marginal value,12,9,-6784.056664935896,1.0066451704195092,514.9545788508821
optimal policy values,multi-heuristic policy,12,9,-5870.148657134245,1.0065808099522486,473.1422796303566
optimal policy values,optimal policy values,12,9,-5089.252252531201,1.0146770251489494,239.62055638626128
optimal policy values,win stay lose shift,13,9,-6350.543020027862,1.0039370603633295,334.2099352439337
optimal policy values,** wait when safe,13,9,-6015.942944009986,1.0046229520747958,896.145586372539
optimal policy values,** binary energy state,13,9,-6231.158910911884,1.0286088472174804,191.92262840689054
optimal policy values,weather type,13,9,-6371.994193725008,1.0174212920344585,253.73098364473597
optimal policy values,* $\mathit{r}$ predator,13,9,-6334.10647615127,1.0383238496755358,116.24485245129682
optimal policy values,* $\mathit{p}$ gain,13,9,-6373.130192963956,1.0151013909310773,136.7879239885755
optimal policy values,expected gain naive,13,9,-6324.35616428543,1.0213376089777357,211.30964812274675
optimal policy values,marginal value,13,9,-6307.612147368223,1.00850853302204,471.56869661995563
optimal policy values,multi-heuristic policy,13,9,-5782.119923813747,1.005237888892435,626.2641543723453
optimal policy values,optimal policy values,13,9,-5297.673099777789,1.0143848149317956,183.13841926955865
optimal policy values,win stay lose shift,14,9,-6884.349632734327,1.0112774900150805,366.3584248133158
optimal policy values,** wait when safe,14,9,-6559.856504923635,1.006595325061598,654.6102548602161
optimal policy values,** binary energy state,14,9,-6704.291361319696,1.0125201658487841,360.7596119185236
optimal policy values,weather type,14,9,-6927.518615141332,1.0096286064372295,444.56182066205184
optimal policy values,* $\mathit{r}$ predator,14,9,-6887.175780697146,1.007969168422794,406.12174762525154
optimal policy values,* $\mathit{p}$ gain,14,9,-6922.804318894325,1.016201669614798,310.14967803082754
optimal policy values,expected gain naive,14,9,-6855.16043869212,1.0066083867154525,347.0534482807777
optimal policy values,marginal value,14,9,-6854.2728138300945,1.0048974874489542,569.1838698970985
optimal policy values,multi-heuristic policy,14,9,-6247.665709765825,1.0104002598148671,606.9962481970181
optimal policy values,optimal policy values,14,9,-5687.440749669046,1.026147515429545,236.92421888348784
optimal policy values,win stay lose shift,15,9,-6794.735095408074,1.0101972089429208,330.74748210593515
optimal policy values,** wait when safe,15,9,-6347.086388481625,1.0047899980838653,671.6168807490084
optimal policy values,** binary energy state,15,9,-6664.034433975479,1.0063858854974015,362.6817626782456
optimal policy values,weather type,15,9,-6844.540378463076,1.0077679601602607,323.7841422307741
optimal policy values,* $\mathit{r}$ predator,15,9,-6797.61185898103,1.006417723790112,241.93545865467965
optimal policy values,* $\mathit{p}$ gain,15,9,-6833.395606400929,1.012211915205122,361.9290241077798
optimal policy values,expected gain naive,15,9,-6762.847581357436,1.0143298675266066,320.7952118845197
optimal policy values,marginal value,15,9,-6764.979703275689,1.0088826233455233,362.2067642920379
optimal policy values,multi-heuristic policy,15,9,-6031.297214477981,1.0123462989501826,412.5228841140765
optimal policy values,optimal policy values,15,9,-5403.261962631099,1.02567778611579,188.43399211198394
optimal policy values,win stay lose shift,16,9,-6795.2060155273375,1.0275248421596137,242.5846866046199
optimal policy values,** wait when safe,16,9,-6298.108669146271,1.0022577590288646,1167.4240289980953
optimal policy values,** binary energy state,16,9,-6646.353554161017,1.0071341552750468,316.9872028674199
optimal policy values,weather type,16,9,-6837.444314974234,1.0042986056349137,523.8335840759137
optimal policy values,* $\mathit{r}$ predator,16,9,-6816.325525650982,1.0115592931259936,301.7363327824174
optimal policy values,* $\mathit{p}$ gain,16,9,-6840.627662462407,1.006466688614557,307.50475002661824
optimal policy values,expected gain naive,16,9,-6802.678409361922,1.023791929573131,286.94135099477506
optimal policy values,marginal value,16,9,-6786.340668665697,1.006874565792244,474.54378181295743
optimal policy values,multi-heuristic policy,16,9,-6018.282534721871,1.008052859685814,457.0196259552207
optimal policy values,optimal policy values,16,9,-5431.928539706099,1.0373341599619879,167.42944223861423
optimal policy values,win stay lose shift,17,9,-6808.590752136201,1.0153709737448446,451.05490896491887
optimal policy values,** wait when safe,17,9,-6478.230786978804,1.006402917589551,816.6174700535164
optimal policy values,** binary energy state,17,9,-6672.593539627096,1.0125885810594786,233.71385295243007
optimal policy values,weather type,17,9,-6869.6336850281805,1.0101723376725316,334.08726798699666
optimal policy values,* $\mathit{r}$ predator,17,9,-6842.7799608387195,1.014694686992715,300.3837227611884
optimal policy values,* $\mathit{p}$ gain,17,9,-6841.941291292058,1.0188536376262889,302.0826825235906
optimal policy values,expected gain naive,17,9,-6777.309661654599,1.0214956267750386,256.91629349667744
optimal policy values,marginal value,17,9,-6766.87241622765,1.0041796348530958,562.3737877773293
optimal policy values,multi-heuristic policy,17,9,-6130.3064294937085,1.0110445836857196,669.2715050214582
optimal policy values,optimal policy values,17,9,-5428.479345090427,1.0308548323836988,187.11799709668028
optimal policy values,win stay lose shift,18,9,-6746.7853283257555,1.0051961436579226,368.5367189236175
optimal policy values,** wait when safe,18,9,-6128.882217377395,1.00846490101699,395.275822492647
optimal policy values,** binary energy state,18,9,-6520.354836675873,1.0066953546735784,282.3057235605812
optimal policy values,weather type,18,9,-6808.33985435443,1.016086307720574,341.8118708688189
optimal policy values,* $\mathit{r}$ predator,18,9,-6744.2015570333015,1.0095644510618347,308.52144664527077
optimal policy values,* $\mathit{p}$ gain,18,9,-6793.639331207585,1.0179076752427485,257.98774858401475
optimal policy values,expected gain naive,18,9,-6723.19417026705,1.0106929333428338,378.9620054807675
optimal policy values,marginal value,18,9,-6699.263873702327,1.0169851154455438,301.9896150816334
optimal policy values,multi-heuristic policy,18,9,-5620.179701865951,1.0305259278834649,184.9295882837826
optimal policy values,optimal policy values,18,9,-4748.428964243704,1.0073004084039292,321.99489676874055
optimal policy values,win stay lose shift,19,9,-6786.656568811905,1.0127607818129387,231.58429191277358
optimal policy values,** wait when safe,19,9,-6315.151219578612,1.0031952108249946,867.4180347476804
optimal policy values,** binary energy state,19,9,-6612.008392810538,1.0137922746822035,290.45686426816275
optimal policy values,weather type,19,9,-6840.406483086991,1.0140252798034992,357.12299502908587
optimal policy values,* $\mathit{r}$ predator,19,9,-6796.154237295608,1.0164075380984825,235.69586286668059
optimal policy values,* $\mathit{p}$ gain,19,9,-6831.113011938254,1.0118227685512369,191.13635935608946
optimal policy values,expected gain naive,19,9,-6768.120993968536,1.0102390467232345,262.357084925576
optimal policy values,marginal value,19,9,-6737.802419356694,1.0127657292483658,380.95595246972994
optimal policy values,multi-heuristic policy,19,9,-5941.2396979885925,1.0055180000949173,510.42426585409305
optimal policy values,optimal policy values,19,9,-5259.475917358467,1.0173428036836039,229.840658771821
optimal policy values,win stay lose shift,20,9,-6629.293984372038,1.0629673944596945,57.05968771842388
optimal policy values,** wait when safe,20,9,-6172.161834757553,1.0050154566131106,756.465616500661
optimal policy values,** binary energy state,20,9,-6433.878266429231,1.0241525856351048,168.64071971763633
optimal policy values,weather type,20,9,-6677.725798518959,1.01588734251147,285.93747800656666
optimal policy values,* $\mathit{r}$ predator,20,9,-6650.288381262433,1.0349936564463413,148.71536182304527
optimal policy values,* $\mathit{p}$ gain,20,9,-6661.18792343438,1.010332124796857,250.2065043724867
optimal policy values,expected gain naive,20,9,-6616.659917528248,1.0099656320366952,226.12692639924254
optimal policy values,marginal value,20,9,-6599.260769658471,1.0296989780920813,192.75277471232485
optimal policy values,multi-heuristic policy,20,9,-5802.09252362113,1.0161490989981243,519.358640552343
optimal policy values,optimal policy values,20,9,-5070.38675605091,1.042089925450309,204.86941977425144
optimal policy values,win stay lose shift,21,9,-6700.316451764555,1.0076017716436556,343.34794499945815
optimal policy values,** wait when safe,21,9,-6338.607889760153,1.002119470013581,869.8916432926621
optimal policy values,** binary energy state,21,9,-6542.857412206045,1.0058287964611576,393.6573108176673
optimal policy values,weather type,21,9,-6734.854904603546,1.0142331985768147,181.18483701300332
optimal policy values,* $\mathit{r}$ predator,21,9,-6677.354947377211,1.0102253058439372,274.0000247176861
optimal policy values,* $\mathit{p}$ gain,21,9,-6728.458537599004,1.0104247115968896,222.65383817382926
optimal policy values,expected gain naive,21,9,-6663.9535833944665,1.0083118389008316,370.28462403901455
optimal policy values,marginal value,21,9,-6647.364901237388,1.008565492495945,381.30048748968454
optimal policy values,multi-heuristic policy,21,9,-6028.16578609013,1.017556387739859,391.6735881327606
optimal policy values,optimal policy values,21,9,-5474.091048249587,1.0486790623997724,130.2256664235835
optimal policy values,win stay lose shift,22,9,-6756.25582871198,1.0079045148494998,402.698091768942
optimal policy values,** wait when safe,22,9,-6296.383209062785,1.002631673495622,795.1288626507052
optimal policy values,** binary energy state,22,9,-6618.0465068742615,1.0136155762879815,269.3536595033445
optimal policy values,weather type,22,9,-6832.630050148041,1.0238369666711369,173.33866880757628
optimal policy values,* $\mathit{r}$ predator,22,9,-6786.578418534591,1.0182995325564652,245.21737582680473
optimal policy values,* $\mathit{p}$ gain,22,9,-6824.947544307774,1.005477339343354,296.3822445219801
optimal policy values,expected gain naive,22,9,-6766.0334244343985,1.0039341122890337,226.18262399520697
optimal policy values,marginal value,22,9,-6741.7778440527345,1.011312076078999,335.0411969353962
optimal policy values,multi-heuristic policy,22,9,-5959.82362151201,1.0101721752474486,404.54905480167156
optimal policy values,optimal policy values,22,9,-5239.843590497592,1.0351747021005349,140.70289590599066
optimal policy values,win stay lose shift,23,9,-6747.606723436811,1.023969325723139,270.71228544713756
optimal policy values,** wait when safe,23,9,-6304.82491400211,1.0033523402229232,519.4916240575743
optimal policy values,** binary energy state,23,9,-6512.315232518846,1.0142000475743682,346.063588814787
optimal policy values,weather type,23,9,-6787.574336085858,1.0089660625521222,257.79446725432075
optimal policy values,* $\mathit{r}$ predator,23,9,-6754.869103532452,1.01302211404174,254.93572078281386
optimal policy values,* $\mathit{p}$ gain,23,9,-6776.389260839121,1.029727667808581,245.8117198696365
optimal policy values,expected gain naive,23,9,-6717.491430136923,1.0144026882355712,217.63494443302488
optimal policy values,marginal value,23,9,-6718.058958186933,1.0052338640409841,395.46705075821427
optimal policy values,multi-heuristic policy,23,9,-5923.438056014528,1.003903901675903,512.387800033909
optimal policy values,optimal policy values,23,9,-5291.102251280636,1.0247807678562133,308.66735476234777
optimal policy values,win stay lose shift,24,9,-6708.377934850879,1.0168524876551426,232.88300589870593
optimal policy values,** wait when safe,24,9,-6166.900116467587,1.0071691058532533,786.3404909287711
optimal policy values,** binary energy state,24,9,-6521.455986850499,1.014450151264223,307.6041138991065
optimal policy values,weather type,24,9,-6762.044252008498,1.0199187503554974,222.54726908806148
optimal policy values,* $\mathit{r}$ predator,24,9,-6707.723691359605,1.0136140751028877,283.28914230926864
optimal policy values,* $\mathit{p}$ gain,24,9,-6750.589703006017,1.0112444995544185,276.602310068291
optimal policy values,expected gain naive,24,9,-6694.552955142654,1.007825194400606,275.724700510708
optimal policy values,marginal value,24,9,-6642.760421063875,1.0101765104610503,398.0155900959205
optimal policy values,multi-heuristic policy,24,9,-5771.1146922015705,1.0160009824009233,453.5321003946136
optimal policy values,optimal policy values,24,9,-5132.496870460037,1.0180010199483613,172.90540282344955
optimal policy values,win stay lose shift,25,9,-6630.200515829113,1.009450991005734,296.51147564305353
optimal policy values,** wait when safe,25,9,-6008.095570654,1.005556141370434,666.5571774735697
optimal policy values,** binary energy state,25,9,-6448.227365921982,1.0278102248673089,205.63737734083807
optimal policy values,weather type,25,9,-6713.209234568698,1.011564486315548,306.5824126522005
optimal policy values,* $\mathit{r}$ predator,25,9,-6667.432531733276,1.0148151107148564,259.5697962681579
optimal policy values,* $\mathit{p}$ gain,25,9,-6708.327464628975,1.0137933573421627,281.7241738861011
optimal policy values,expected gain naive,25,9,-6665.129631322587,1.010443640027768,306.7050921651933
optimal policy values,marginal value,25,9,-6626.48666490076,1.0058317142176296,340.6118674687683
optimal policy values,multi-heuristic policy,25,9,-5615.839807177561,1.0093458245477063,508.21996385803993
optimal policy values,optimal policy values,25,9,-4785.992979379583,1.0441010710849723,130.89327827407186
optimal policy values,win stay lose shift,26,9,-6759.734576731058,1.008951026976976,397.48191424730476
optimal policy values,** wait when safe,26,9,-6331.232383374263,1.003206853133683,826.8828997666369
optimal policy values,** binary energy state,26,9,-6590.527508301789,1.0135298072109389,338.71048172286595
optimal policy values,weather type,26,9,-6829.61579443741,1.0197605498188138,287.25959510973604
optimal policy values,* $\mathit{r}$ predator,26,9,-6789.514355857942,1.0159091561751319,272.07138932424186
optimal policy values,* $\mathit{p}$ gain,26,9,-6817.061819857143,1.0202381964392409,196.52405797926798
optimal policy values,expected gain naive,26,9,-6762.407128871123,1.0066775559044587,278.60923702708624
optimal policy values,marginal value,26,9,-6747.3711664989905,1.0151603150367148,450.53430653471804
optimal policy values,multi-heuristic policy,26,9,-5978.129692520153,1.0053651445508562,584.2691633064125
optimal policy values,optimal policy values,26,9,-5326.80513420528,1.0324826617765488,131.6378177391957
optimal policy values,win stay lose shift,27,9,-6753.177406933263,1.009623203287124,415.1854775352125
optimal policy values,** wait when safe,27,9,-6277.937431639866,1.0060855032883105,910.044046080891
optimal policy values,** binary energy state,27,9,-6593.049891028906,1.0219650764896229,262.65408715744053
optimal policy values,weather type,27,9,-6818.747351138615,1.0067008728742992,306.36634276754603
optimal policy values,* $\mathit{r}$ predator,27,9,-6756.733435783312,1.0306481402412029,203.60476806814367
optimal policy values,* $\mathit{p}$ gain,27,9,-6805.281622757896,1.0218360578248806,257.0809878885038
optimal policy values,expected gain naive,27,9,-6734.301877831934,1.0092123639263237,297.1751792575666
optimal policy values,marginal value,27,9,-6724.628883445976,1.0121220494928782,436.7905426993162
optimal policy values,multi-heuristic policy,27,9,-5871.0703101267645,1.0123887591772844,446.99109246157093
optimal policy values,optimal policy values,27,9,-5085.368833091211,1.0295497229104023,200.22744879348446
optimal policy values,win stay lose shift,28,9,-6803.319781375569,1.0083115383164358,350.6834262622083
optimal policy values,** wait when safe,28,9,-6528.228633858404,1.0062698484585448,751.3621610168085
optimal policy values,** binary energy state,28,9,-6683.7576846796,1.0164616148746377,299.91178219064494
optimal policy values,weather type,28,9,-6824.548459472808,1.0230714443644178,287.5866423968188
optimal policy values,* $\mathit{r}$ predator,28,9,-6804.697424138403,1.0080187571868309,301.8055599379874
optimal policy values,* $\mathit{p}$ gain,28,9,-6815.855373192218,1.0095448481758675,234.84255902120654
optimal policy values,expected gain naive,28,9,-6785.2335538357165,1.0135342238118354,301.262669644764
optimal policy values,marginal value,28,9,-6782.296977480477,1.0151915938288834,433.3882770066314
optimal policy values,multi-heuristic policy,28,9,-6329.812625489488,1.0131585610159686,380.822199577741
optimal policy values,optimal policy values,28,9,-5937.993840422592,1.0263950518903873,222.36775536558423
optimal policy values,win stay lose shift,29,9,-6690.7898245267515,1.0050881343197493,292.4439611416702
optimal policy values,** wait when safe,29,9,-6266.31404081391,1.0082185530918892,754.8923994096862
optimal policy values,** binary energy state,29,9,-6503.072754042114,1.0093442037081162,221.2639638412756
optimal policy values,weather type,29,9,-6726.355272594035,1.009137033467653,257.98439742669956
optimal policy values,* $\mathit{r}$ predator,29,9,-6695.360295986381,1.0195836411026964,227.6677107069563
optimal policy values,* $\mathit{p}$ gain,29,9,-6718.874973937566,1.0195915310767676,215.06289250153964
optimal policy values,expected gain naive,29,9,-6671.459911950838,1.016438256955387,209.81178418171868
optimal policy values,marginal value,29,9,-6648.56368312262,1.008818708098738,407.9232466710406
optimal policy values,multi-heuristic policy,29,9,-5939.757011497915,1.0172211724982778,467.23998593083024
optimal policy values,optimal policy values,29,9,-5353.069314951217,1.0205184139208225,234.48167039053732
optimal policy values,win stay lose shift,30,9,-6645.901918979992,1.0073065545783912,324.5632999907788
optimal policy values,** wait when safe,30,9,-6139.843872554395,1.0028186258853702,813.9267743841878
optimal policy values,** binary energy state,30,9,-6503.912851840313,1.0107076362926797,304.92583181174075
optimal policy values,weather type,30,9,-6719.275350777945,1.0142321921389477,241.58272922536
optimal policy values,* $\mathit{r}$ predator,30,9,-6667.07152690632,1.0319843000568907,171.91044446158273
optimal policy values,* $\mathit{p}$ gain,30,9,-6701.687534845258,1.0156954141956769,217.9692763716743
optimal policy values,expected gain naive,30,9,-6632.185572697792,1.0109763617419023,204.032657746775
optimal policy values,marginal value,30,9,-6613.0216048219745,1.0101955914700111,396.5248680428753
optimal policy values,multi-heuristic policy,30,9,-5752.946841676817,1.0083537061345569,497.3793654790583
optimal policy values,optimal policy values,30,9,-5048.259099421345,1.0353494166988575,171.97662721535545
optimal policy values,win stay lose shift,31,9,-6817.506137836812,1.0051734200560467,452.20310130653337
optimal policy values,** wait when safe,31,9,-6327.744659431849,1.0066852691280477,853.6339367625321
optimal policy values,** binary energy state,31,9,-6593.513933856902,1.002572122138438,345.7698974071766
optimal policy values,weather type,31,9,-6871.062130298635,1.0069677232186316,343.7085615090078
optimal policy values,* $\mathit{r}$ predator,31,9,-6831.98487802651,1.0199885543870675,210.30054262315952
optimal policy values,* $\mathit{p}$ gain,31,9,-6856.815712378842,1.0316445193889983,214.790777492243
optimal policy values,expected gain naive,31,9,-6798.016150208623,1.0272754112894897,253.81030110031182
optimal policy values,marginal value,31,9,-6780.97841372473,1.0050536657397227,419.4771155098629
optimal policy values,multi-heuristic policy,31,9,-5913.044843608963,1.0065310626242214,463.1875428162591
optimal policy values,optimal policy values,31,9,-5211.356477950378,1.0162866426996346,174.32773007041902
optimal policy values,win stay lose shift,32,9,-6571.549870000505,1.0076316100021845,338.24316506646755
optimal policy values,** wait when safe,32,9,-6121.556096330925,1.0060970764178798,611.3474919907977
optimal policy values,** binary energy state,32,9,-6438.492311951901,1.020558700026383,202.51107041830014
optimal policy values,weather type,32,9,-6623.413662094408,1.0293684261516702,276.8852103224785
optimal policy values,* $\mathit{r}$ predator,32,9,-6594.774446972345,1.0165727718193296,268.4384643246276
optimal policy values,* $\mathit{p}$ gain,32,9,-6611.26292155566,1.0181498387836243,230.58470249218558
optimal policy values,expected gain naive,32,9,-6574.60273369634,1.0143572592311993,224.10889980091673
optimal policy values,marginal value,32,9,-6571.341865159826,1.0106735343880746,391.9467009824409
optimal policy values,multi-heuristic policy,32,9,-5840.973916475958,1.0082841716832078,479.2110132909428
optimal policy values,optimal policy values,32,9,-5260.754534652724,1.0296919617334381,132.78355749939132
optimal policy values,win stay lose shift,33,9,-6772.718691008649,1.0110755837106662,359.69991462674085
optimal policy values,** wait when safe,33,9,-6333.622744919558,1.0066632963624538,530.9614123270158
optimal policy values,** binary energy state,33,9,-6624.822393530265,1.0040189347662525,343.0231809123995
optimal policy values,weather type,33,9,-6839.261419955986,1.0107499130463204,424.81344442324354
optimal policy values,* $\mathit{r}$ predator,33,9,-6787.273791820861,1.0170248823727435,290.9469060702365
optimal policy values,* $\mathit{p}$ gain,33,9,-6831.244492222819,1.0104312732629275,396.305378044547
optimal policy values,expected gain naive,33,9,-6760.759515397722,1.0078474202095913,338.2815095204512
optimal policy values,marginal value,33,9,-6748.480306214488,1.007862645515074,258.7014378397326
optimal policy values,multi-heuristic policy,33,9,-5948.218919890301,1.0071463596470493,463.0745923278137
optimal policy values,optimal policy values,33,9,-5386.953214040289,1.0131602206492378,281.66534443694854
optimal policy values,win stay lose shift,34,9,-6860.021609787054,1.0239194851581752,363.98429402597145
optimal policy values,** wait when safe,34,9,-6360.793775798626,1.0033370752906827,865.9858836919026
optimal policy values,** binary energy state,34,9,-6688.345493532861,1.0169506119572818,314.4830343483805
optimal policy values,weather type,34,9,-6911.721445972586,1.0087212940108978,351.1230108806287
optimal policy values,* $\mathit{r}$ predator,34,9,-6864.4012088272675,1.010448939478588,396.0444065206756
optimal policy values,* $\mathit{p}$ gain,34,9,-6905.887318210694,1.0092744211698208,328.62434803841836
optimal policy values,expected gain naive,34,9,-6855.788766158056,1.0108244828633928,319.7593023891345
optimal policy values,marginal value,34,9,-6829.544058847972,1.0068847556266927,393.3303264784238
