foraenv1,foraenv1,foraenv1,foraenv1,foraenv1,foraenv1,foraenv1,foraenv2,foraenv2,foraenv2,foraenv2,foraenv2,foraenv2,foraenv2,waitenv1,waitenv1,waitenv1,waitenv1,waitenv1,waitenv1,waitenv1,waitenv2,waitenv2,waitenv2,waitenv2,waitenv2,waitenv2,waitenv2
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.3333333333333333,0.0,0.0,0.0,-1.0,-0.7777777777777778,-0.7777777777777778,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.4814814814814815,-0.2222222222222222,0.0,0.0,-1.0,-0.7777777777777778,-0.7777777777777778,-0.5185185185185186,0.0,0.0,0.0,-1.0,-1.0,-0.6666666666666667,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6666666666666667,0.0,0.0,0.0,0.0
-1.0,-0.8271604938271605,-0.5555555555555556,-0.4814814814814815,-0.35802469135802467,-0.20370370370370372,0.0,-1.0,-0.9135802469135803,-0.7777777777777778,-0.5185185185185186,-0.4753086419753087,0.0,0.0,-1.0,-1.0,-0.6666666666666667,-0.6111111111111112,0.0,0.0,0.0,-1.0,-1.0,-0.6666666666666667,-0.6111111111111112,0.0,0.0,0.0
-1.0,-0.8271604938271605,-0.7777777777777778,-0.5267489711934157,-0.42592592592592593,-0.3148148148148148,-0.16666666666666669,-1.0,-0.9135802469135803,-0.8888888888888888,-0.676954732510288,-0.4753086419753087,-0.38888888888888895,0.0,-1.0,-1.0,-0.8703703703703705,-0.6111111111111112,-0.5,0.0,0.0,-1.0,-1.0,-0.8703703703703705,-0.6111111111111112,-0.5,0.0,0.0
-1.0,-0.9218106995884774,-0.8084133516232282,-0.7270233196159124,-0.47325102880658443,-0.40112025605852775,-0.2897805212620028,-1.0,-0.9609053497942387,-0.9042066758116141,-0.7770919067215364,-0.6409465020576133,-0.44250114311842714,-0.35048010973936905,-1.0,-1.0,-0.8703703703703705,-0.8240740740740742,-0.5689300411522634,-0.4506172839506173,0.0,-1.0,-1.0,-0.8703703703703705,-0.8240740740740742,-0.5689300411522634,-0.4506172839506173,0.0
-1.0,-0.9286186048874664,-0.8898033836305442,-0.774119798811157,-0.6877889549357313,-0.4469212010364274,-0.3664837677183357,-1.0,-0.9643093024437333,-0.9449016918152722,-0.8479652491998171,-0.7465960473505056,-0.5849336991312302,-0.4052926383173297,-1.0,-1.0,-0.941358024691358,-0.8393918609967994,-0.7520576131687244,-0.5210905349794239,-0.42181069958847744,-1.0,-1.0,-0.941358024691358,-0.8393918609967994,-0.7520576131687244,-0.5210905349794239,-0.42181069958847744
-1.0,-0.9624803129604227,-0.9141137021795459,-0.8624108791004083,-0.7340640823722672,-0.6559785093735713,-0.5998005893410558,-1.0,-0.9812401564802113,-0.957056851089773,-0.8955147419939373,-0.8196751850158344,-0.7132296905959459,-0.6435693237819439,-1.0,-1.0,-0.9464639536655999,-0.9155807041609512,-0.8067558299039782,-0.7171925011431184,-0.48400586800792567,-1.0,-1.0,-0.9464639536655999,-0.9155807041609512,-0.8067558299039782,-0.7171925011431184,-0.48400586800792567
-1.0,-0.9690172568544768,-0.9462056935765213,-0.8917066993325695,-0.8349527511050145,-0.7205350640993075,-0.6793035351054963,-1.0,-0.9845086284272384,-0.9731028467882605,-0.9270935061464961,-0.8756922217141697,-0.7911946010940067,-0.7067646032203011,-1.0,-1.0,-0.971860234720317,-0.930288827922573,-0.8789628105471727,-0.7704099561381227,-0.6846040999847586,-1.0,-1.0,-0.971860234720317,-0.930288827922573,-0.8789628105471727,-0.7704099561381227,-0.6846040999847586
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.3333333333333333,0.0,0.0,0.0,-1.0,-0.8125,-0.8125,-0.25,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5555555555555556,-0.5555555555555556,-0.4853395061728395,-0.22800925925925924,0.0,0.0,-1.0,-0.8125,-0.8125,-0.634765625,-0.17100694444444445,0.0,0.0,-1.0,-1.0,-0.6840277777777778,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.6840277777777778,0.0,0.0,0.0,0.0
-1.0,-0.8310185185185186,-0.5555555555555556,-0.4853395061728395,-0.36574074074074076,-0.2065972222222222,0.0,-1.0,-0.9287109375,-0.8125,-0.634765625,-0.5196397569444444,-0.15494791666666669,0.0,-1.0,-1.0,-0.6840277777777778,-0.6197916666666667,0.0,0.0,0.0,-1.0,-1.0,-0.6840277777777778,-0.6197916666666667,0.0,0.0,0.0
-1.0,-0.8310185185185186,-0.8011402606310014,-0.5288588284465021,-0.4310197241512346,-0.3293895747599451,-0.18418852880658437,-1.0,-0.9287109375,-0.9161060474537037,-0.7449239095052084,-0.5685989945023149,-0.4657660590277778,-0.1381413966049383,-1.0,-1.0,-0.8798647280092593,-0.6197916666666667,-0.5525655864197532,0.0,0.0,-1.0,-1.0,-0.8798647280092593,-0.6197916666666667,-0.5525655864197532,0.0,0.0
-1.0,-0.9291122196978358,-0.8108112211362598,-0.7474333419067216,-0.4800665747408932,-0.4077953308970622,-0.3007290059156379,-1.0,-0.9700942176850245,-0.9201859839168596,-0.8371350323712385,-0.6927488350573882,-0.5331835753306113,-0.4202146804872364,-1.0,-1.0,-0.8798647280092593,-0.8405024943201304,-0.5743252475565844,-0.4917926552854939,0.0,-1.0,-1.0,-0.8798647280092593,-0.8405024943201304,-0.5743252475565844,-0.4917926552854939,0.0
-1.0,-0.9312613220323376,-0.907681860950658,-0.7786655646642018,-0.7042957308427691,-0.4578424775551377,-0.3812493759682687,-1.0,-0.9710008702323925,-0.9610532850885588,-0.883001043854318,-0.7972397890746494,-0.6569943489088662,-0.49461874680591056,-1.0,-1.0,-0.94960321869143,-0.8453379745727596,-0.7922841871389801,-0.5271959111487388,-0.44979399309127804,-1.0,-1.0,-0.94960321869143,-0.8453379745727596,-0.7922841871389801,-0.5271959111487388,-0.44979399309127804
-1.0,-0.9682855732537974,-0.916445230941547,-0.8772691142475809,-0.7423061272718817,-0.6746686552021319,-0.6216302183284761,-1.0,-0.9866204762164458,-0.9647503318034651,-0.9253156088852443,-0.8524915516234168,-0.7668219462149888,-0.7018238601863196,-1.0,-1.0,-0.951131096132365,-0.928642539821044,-0.8120017696184807,-0.7482899589908746,-0.49251919435193825,-1.0,-1.0,-0.951131096132365,-0.928642539821044,-0.8120017696184807,-0.7482899589908746,-0.49251919435193825
-1.0,-0.970572517127536,-0.9561299384739612,-0.8959468714723298,-0.8495391810739211,-0.7304473323501608,-0.6920290843330393,-1.0,-0.9875852806631793,-0.9814923177937024,-0.9455336917469774,-0.9030214682539125,-0.8327713432063345,-0.754819535333006,-1.0,-1.0,-0.9774530247351216,-0.933788163536956,-0.9012923615664126,-0.7771539484451813,-0.7114793070965033,-1.0,-1.0,-0.9774530247351216,-0.933788163536956,-0.9012923615664126,-0.7771539484451813,-0.7114793070965033
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5,-0.5,0.0,0.0,0.0,0.0,-1.0,-0.5918367346938775,-0.5918367346938775,-0.2857142857142857,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.5,-0.5,-0.2729591836734694,0.0,0.0,0.0,-1.0,-0.5918367346938775,-0.5918367346938775,-0.45283215326947107,-0.15597667638483964,0.0,0.0,-1.0,-1.0,-0.5459183673469388,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.5459183673469388,0.0,0.0,0.0,0.0
-1.0,-0.5,-0.5,-0.2729591836734694,-0.2614795918367347,0.0,0.0,-1.0,-0.5918367346938775,-0.5918367346938775,-0.45283215326947107,-0.3160662224073303,-0.14941690962099125,0.0,-1.0,-1.0,-0.5459183673469388,-0.5229591836734694,0.0,0.0,0.0,-1.0,-1.0,-0.5459183673469388,-0.5229591836734694,0.0,0.0,0.0
-1.0,-0.6814478342357351,-0.5,-0.2729591836734694,-0.2614795918367347,-0.18144783423573513,0.0,-1.0,-0.739957415702641,-0.5918367346938775,-0.45283215326947107,-0.3160662224073303,-0.26050742037756375,-0.10368447670613434,-1.0,-1.0,-0.5459183673469388,-0.5229591836734694,-0.36289566847147026,0.0,0.0,-1.0,-1.0,-0.5459183673469388,-0.5229591836734694,-0.36289566847147026,0.0,0.0
-1.0,-0.6814478342357351,-0.6443864535610162,-0.355351312484594,-0.2614795918367347,-0.18144783423573513,-0.14438645356101626,-1.0,-0.739957415702641,-0.709703227396748,-0.5032763137660778,-0.36314743887083,-0.26050742037756375,-0.19208434623328716,-1.0,-1.0,-0.710702624969188,-0.5229591836734694,-0.36289566847147026,-0.2887729071220325,0.0,-1.0,-1.0,-0.710702624969188,-0.5229591836734694,-0.36289566847147026,-0.2887729071220325,0.0
-1.0,-0.714656906562668,-0.6560938150770512,-0.4658401261379187,-0.338522420239441,-0.21465690656266795,-0.15609381507705122,-1.0,-0.7670668625001371,-0.7192602572057561,-0.5934712636871593,-0.4103165174847319,-0.324863978848661,-0.2182287313482906,-1.0,-1.0,-0.710702624969188,-0.677044840478882,-0.4293138131253359,-0.31218763015410245,-0.22097762730664944,-1.0,-1.0,-0.710702624969188,-0.677044840478882,-0.4293138131253359,-0.31218763015410245,-0.22097762730664944
-1.0,-0.7648278474562695,-0.6872097344310433,-0.5021420764448938,-0.43527974661789526,-0.35840848406260495,-0.2807903710373787,-1.0,-0.8080227326173628,-0.7446610076988107,-0.6200280333701784,-0.4972707173069357,-0.43378848914826895,-0.34234075971347466,-1.0,-1.0,-0.7408618845314026,-0.6833982200231197,-0.529655694912539,-0.37441946886208644,-0.2634222683583852,-1.0,-1.0,-0.7408618845314026,-0.6833982200231197,-0.529655694912539,-0.37441946886208644,-0.2634222683583852
-1.0,-0.7805425274537681,-0.7331376159812077,-0.5764196332495809,-0.488729038919804,-0.4122536616329606,-0.3648487501604003,-1.0,-0.8208510428194025,-0.7821531559030266,-0.6760134465265133,-0.5507946238755402,-0.4832902555819973,-0.4105666248022335,-1.0,-1.0,-0.7864252900368162,-0.7140358094812229,-0.5610850549075361,-0.4662752319624155,-0.3664139764623457,-1.0,-1.0,-0.7864252900368162,-0.7140358094812229,-0.5610850549075361,-0.4662752319624155,-0.3664139764623457
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.625,-0.625,-0.25,0.0,0.0,0.0,-1.0,-0.8271604938271605,-0.8271604938271605,-0.2222222222222222,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.625,-0.625,-0.5222800925925926,-0.18152006172839508,0.0,0.0,-1.0,-0.8271604938271605,-0.8271604938271605,-0.6614559518366103,-0.16135116598079563,0.0,0.0,-1.0,-1.0,-0.7260802469135803,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.7260802469135803,0.0,0.0,0.0,0.0
-1.0,-0.625,-0.625,-0.5222800925925926,-0.43484760802469136,-0.16888503086419754,0.0,-1.0,-0.8271604938271605,-0.8271604938271605,-0.6614559518366103,-0.5700112406645328,-0.15012002743484226,0.0,-1.0,-1.0,-0.7260802469135803,-0.6755401234567902,0.0,0.0,0.0,-1.0,-1.0,-0.7260802469135803,-0.6755401234567902,0.0,0.0,0.0
-1.0,-0.8469505083304756,-0.625,-0.5222800925925926,-0.43484760802469136,-0.39083553919467307,-0.14796700555365036,-1.0,-0.9294586705062273,-0.8271604938271605,-0.6614559518366103,-0.5700112406645328,-0.5081636458115765,-0.1315262271588003,-1.0,-1.0,-0.7260802469135803,-0.6755401234567902,-0.5918680222146014,0.0,0.0,-1.0,-1.0,-0.7260802469135803,-0.6755401234567902,-0.5918680222146014,0.0,0.0
-1.0,-0.8469505083304756,-0.8134110341292295,-0.5830767210318818,-0.47537869365088414,-0.39083553919467307,-0.33637803968287994,-1.0,-0.9294586705062273,-0.9140001474175873,-0.7595311713765336,-0.6060388723322598,-0.5081636458115765,-0.43546501472529403,-1.0,-1.0,-0.8882045894183515,-0.6755401234567902,-0.5918680222146014,-0.5024294243446121,0.0,-1.0,-1.0,-0.8882045894183515,-0.6755401234567902,-0.5918680222146014,-0.5024294243446121,0.0
-1.0,-0.860990658341626,-0.8251087592247786,-0.7505639016954978,-0.5411040767697592,-0.4486926112850736,-0.35743586478586253,-1.0,-0.9359298507582803,-0.9193916914945481,-0.8367269089663483,-0.712065004770939,-0.5697611518753172,-0.46265550789015364,-1.0,-1.0,-0.8882045894183515,-0.8508078117737905,-0.6293084222443359,-0.5336233579327427,-0.4466324817696426,-1.0,-1.0,-0.8882045894183515,-0.8508078117737905,-0.6293084222443359,-0.5336233579327427,-0.4466324817696426
-1.0,-0.9226170269990961,-0.8444523435651429,-0.771106839684573,-0.6966241314872325,-0.6625440105586445,-0.5686265098770308,-1.0,-0.9643337737609003,-0.9283072530012181,-0.8506267192280546,-0.7873696302412887,-0.7399620175912585,-0.5998666907122282,-1.0,-1.0,-0.8984602545499532,-0.856656674321565,-0.793645405330923,-0.5852062495070476,-0.49115798460890814,-1.0,-1.0,-0.8984602545499532,-0.856656674321565,-0.793645405330923,-0.5852062495070476,-0.49115798460890814
-1.0,-0.9290750422961177,-0.9032488303240978,-0.8232556187076422,-0.7468492064699207,-0.7061233612888453,-0.6651497694165167,-1.0,-0.9673103075603506,-0.9554068682975265,-0.894113359403933,-0.821729970928204,-0.7690728069249377,-0.7139464318158906,-1.0,-1.0,-0.9434754003799982,-0.8714562990575481,-0.8108667794563138,-0.7419968808642605,-0.5852062495070476,-1.0,-1.0,-0.9434754003799982,-0.8714562990575481,-0.8108667794563138,-0.7419968808642605,-0.5852062495070476
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.375,-0.375,0.0,0.0,0.0,0.0,-1.0,-0.4814814814814815,-0.4814814814814815,-0.2222222222222222,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.375,-0.375,-0.1605902777777778,0.0,0.0,0.0,-1.0,-0.4814814814814815,-0.4814814814814815,-0.33324759945130317,-0.09516460905349794,0.0,0.0,-1.0,-1.0,-0.42824074074074076,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.42824074074074076,0.0,0.0,0.0,0.0
-1.0,-0.375,-0.375,-0.1605902777777778,-0.1506076388888889,0.0,0.0,-1.0,-0.4814814814814815,-0.4814814814814815,-0.33324759945130317,-0.19928840877914955,-0.08924897119341563,0.0,-1.0,-1.0,-0.42824074074074076,-0.40162037037037035,0.0,0.0,0.0,-1.0,-1.0,-0.42824074074074076,-0.40162037037037035,0.0,0.0,0.0
-1.0,-0.5293243366340878,-0.375,-0.1605902777777778,-0.1506076388888889,-0.09259460198045269,0.0,-1.0,-0.609513523726058,-0.4814814814814815,-0.33324759945130317,-0.19928840877914955,-0.1532649923157039,-0.05487087524767566,-1.0,-1.0,-0.42824074074074076,-0.40162037037037035,-0.24691893861454048,0.0,0.0,-1.0,-1.0,-0.42824074074074076,-0.40162037037037035,-0.24691893861454048,0.0,0.0
-1.0,-0.5293243366340878,-0.484342514896262,-0.21353209881752735,-0.1506076388888889,-0.09259460198045269,-0.06560550893775721,-1.0,-0.609513523726058,-0.5721952716176396,-0.3698493522689078,-0.23066133976566777,-0.1532649923157039,-0.10022777031575472,-1.0,-1.0,-0.569418930180073,-0.40162037037037035,-0.24691893861454048,-0.17494802383401922,0.0,-1.0,-1.0,-0.569418930180073,-0.40162037037037035,-0.24691893861454048,-0.17494802383401922,0.0
-1.0,-0.5573067034645109,-0.494146555829549,-0.29036322203507625,-0.1975802709518128,-0.1093840220787066,-0.07148793349772938,-1.0,-0.6327285243557424,-0.5803289944659962,-0.43359072856791137,-0.26313624588324486,-0.19270812644561217,-0.11424391772408347,-1.0,-1.0,-0.569418930180073,-0.5268807225381675,-0.29169072554321757,-0.19063448932727833,-0.12292979714807829,-1.0,-1.0,-0.569418930180073,-0.5268807225381675,-0.29169072554321757,-0.19063448932727833,-0.12292979714807829
-1.0,-0.6012356095634336,-0.5189739115109555,-0.3168873900306678,-0.2574597321336206,-0.1937825692448767,-0.1444255504133898,-1.0,-0.6691732464526264,-0.6009265043646446,-0.45426862508195487,-0.3182484386313751,-0.2601725275441486,-0.1883145414549761,-1.0,-1.0,-0.5950176139101266,-0.531782743004811,-0.3619769753014938,-0.23035825841752883,-0.15000925570299245,-1.0,-1.0,-0.5950176139101266,-0.531782743004811,-0.3619769753014938,-0.23035825841752883,-0.15000925570299245
-1.0,-0.6159862547226946,-0.5549088033640612,-0.37074566914751295,-0.3008842879278224,-0.2366026297449862,-0.19995615892980614,-1.0,-0.6814108187329022,-0.6307391553835174,-0.49686728850714995,-0.3618977981420979,-0.30007645451748527,-0.23664778836407518,-1.0,-1.0,-0.63520442800803,-0.5569957627105411,-0.38557800755631133,-0.28785408538249785,-0.21207041383120276,-1.0,-1.0,-0.63520442800803,-0.5569957627105411,-0.38557800755631133,-0.28785408538249785,-0.21207041383120276
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.6799999999999999,-0.6799999999999999,-0.2,0.0,0.0,0.0,-1.0,-0.78125,-0.78125,-0.125,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.6799999999999999,-0.6799999999999999,-0.5507,-0.146125,0.0,0.0,-1.0,-0.78125,-0.78125,-0.60447265625,-0.091328125,0.0,0.0,-1.0,-1.0,-0.730625,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.730625,0.0,0.0,0.0,0.0
-1.0,-0.9057,-0.6799999999999999,-0.5507,-0.48467499999999997,-0.14106249999999998,0.0,-1.0,-0.935537109375,-0.78125,-0.60447265625,-0.554189453125,-0.0881640625,0.0,-1.0,-1.0,-0.730625,-0.7053125,0.0,0.0,0.0,-1.0,-1.0,-0.730625,-0.7053125,0.0,0.0,0.0
-1.0,-0.9057,-0.8648276249999999,-0.64189690625,-0.5226737109375,-0.41830393749999994,-0.115517265625,-1.0,-0.935537109375,-0.9075970092773438,-0.7291559265136719,-0.5779386474609375,-0.4672050903320312,-0.072198291015625,-1.0,-1.0,-0.9206185546875,-0.7053125,-0.577586328125,0.0,0.0,-1.0,-1.0,-0.9206185546875,-0.7053125,-0.577586328125,0.0,0.0
-1.0,-0.9635879414843749,-0.895553505,-0.8179385125,-0.6095056231640624,-0.5005727209277344,-0.39878335,-1.0,-0.9751089443740845,-0.9286010288085937,-0.8494968682861328,-0.6966541524581908,-0.5528296260681153,-0.44522341320800785,-1.0,-1.0,-0.9206185546875,-0.8862123171386718,-0.673604703125,-0.55013001953125,0.0,-1.0,-1.0,-0.9206185546875,-0.8862123171386718,-0.673604703125,-0.55013001953125,0.0
-1.0,-0.9705875295499999,-0.9467896609257812,-0.8705849048122802,-0.7978634213842835,-0.5818016973574218,-0.47469001638798825,-1.0,-0.9798938190283204,-0.9636257447734833,-0.9014751076101732,-0.832020624688816,-0.6606379880509187,-0.5252352871127319,-1.0,-1.0,-0.9693484429292296,-0.90808602984375,-0.8337176903930664,-0.6415551631445312,-0.5253513702294922,-1.0,-1.0,-0.9693484429292296,-0.90808602984375,-0.8337176903930664,-0.6415551631445312,-0.5253513702294922
-1.0,-0.9856664649118823,-0.9635296019875925,-0.9288969710304927,-0.8492849299059682,-0.7763239921114304,-0.7283662208599044,-1.0,-0.990201684998357,-0.9750690638587058,-0.9432702600415067,-0.8825647958986171,-0.8102249845027129,-0.7549262834645304,-1.0,-1.0,-0.9752406742891602,-0.9552077028496322,-0.8860300062112267,-0.8149420230365497,-0.6116784302509766,-1.0,-1.0,-0.9752406742891602,-0.9552077028496322,-0.8860300062112267,-0.8149420230365497,-0.6116784302509766
-1.0,-0.9901757865354077,-0.9795467569715198,-0.951304312107191,-0.9166983310523985,-0.8389170997222223,-0.7985977549806129,-1.0,-0.9932842290769388,-0.9860182908984999,-0.9627528004491737,-0.9331232409173785,-0.8692719459282947,-0.8190782998390307,-1.0,-1.0,-0.9879340749551196,-0.9692993329231492,-0.9360836155359997,-0.8659248629022926,-0.7932744883070717,-1.0,-1.0,-0.9879340749551196,-0.9692993329231492,-0.9360836155359997,-0.8659248629022926,-0.7932744883070717
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.4,-0.4,0.0,0.0,0.0,0.0,-1.0,-0.53125,-0.53125,-0.25,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.4,-0.4,-0.18625000000000003,0.0,0.0,0.0,-1.0,-0.53125,-0.53125,-0.38095703125,-0.11640625,0.0,0.0,-1.0,-1.0,-0.465625,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.465625,0.0,0.0,0.0,0.0
-1.0,-0.4,-0.4,-0.18625000000000003,-0.17312500000000003,0.0,0.0,-1.0,-0.53125,-0.53125,-0.38095703125,-0.238134765625,-0.10820312500000001,0.0,-1.0,-1.0,-0.465625,-0.43281250000000004,0.0,0.0,0.0,-1.0,-1.0,-0.465625,-0.43281250000000004,0.0,0.0,0.0
-1.0,-0.570162109375,-0.4,-0.18625000000000003,-0.17312500000000003,-0.11344140625000002,0.0,-1.0,-0.6641891479492188,-0.53125,-0.38095703125,-0.238134765625,-0.18796661376953125,-0.07090087890625,-1.0,-1.0,-0.465625,-0.43281250000000004,-0.283603515625,0.0,0.0,-1.0,-1.0,-0.465625,-0.43281250000000004,-0.283603515625,0.0,0.0
-1.0,-0.570162109375,-0.5233779296875001,-0.2468702514648438,-0.17312500000000003,-0.11344140625000002,-0.08225195312500001,-1.0,-0.6641891479492188,-0.6276390075683593,-0.42358064556121827,-0.27602242279052736,-0.18796661376953125,-0.12873428344726565,-1.0,-1.0,-0.6171756286621094,-0.43281250000000004,-0.283603515625,-0.2056298828125,0.0,-1.0,-1.0,-0.6171756286621094,-0.43281250000000004,-0.283603515625,-0.2056298828125,0.0
-1.0,-0.6011352691078187,-0.5347442268371583,-0.33729265747070314,-0.22811071166992192,-0.13409017940521242,-0.0898294845581055,-1.0,-0.6883869289904833,-0.6365189272165299,-0.49422315025329594,-0.3146842513084412,-0.2368513521879912,-0.14696771845817566,-1.0,-1.0,-0.6171756286621094,-0.5702767791748047,-0.33522544851303104,-0.2245737113952637,-0.15070401000976563,-1.0,-1.0,-0.6171756286621094,-0.5702767791748047,-0.33522544851303104,-0.2245737113952637,-0.15070401000976563
-1.0,-0.6494547423171997,-0.562838488893509,-0.3655036068598032,-0.30142313200473786,-0.23734232244968417,-0.17959815350055697,-1.0,-0.7261365174353123,-0.6584675694480538,-0.5154009085139353,-0.37867834889881313,-0.3164212368555367,-0.23576936209127308,-1.0,-1.0,-0.644761099049151,-0.5759599277496339,-0.4157579038619995,-0.2713974814891815,-0.17933194540023806,-1.0,-1.0,-0.644761099049151,-0.5759599277496339,-0.4157579038619995,-0.2713974814891815,-0.17933194540023806
-1.0,-0.6642713546121215,-0.6040304442710653,-0.42774019313216205,-0.3491190848286748,-0.28378007031489055,-0.24361946342085303,-1.0,-0.7377119957907199,-0.6906487845867697,-0.5626784124508686,-0.42582944892986213,-0.35888899537362606,-0.28981418458014074,-1.0,-1.0,-0.687795629876256,-0.60379979397133,-0.44045225768686924,-0.3400507404517755,-0.2543699019694329,-1.0,-1.0,-0.687795629876256,-0.60379979397133,-0.44045225768686924,-0.3400507404517755,-0.2543699019694329
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.7777777777777779,-0.7777777777777779,-0.3333333333333333,0.0,0.0,0.0,-1.0,-0.8400000000000001,-0.8400000000000001,-0.2,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
-1.0,-0.7777777777777779,-0.7777777777777779,-0.6928395061728396,-0.26962962962962966,0.0,0.0,-1.0,-0.8400000000000001,-0.8400000000000001,-0.717688888888889,-0.1617777777777778,0.0,0.0,-1.0,-1.0,-0.808888888888889,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.808888888888889,0.0,0.0,0.0,0.0
-1.0,-0.7777777777777779,-0.7777777777777779,-0.6928395061728396,-0.6222222222222223,-0.2644444444444445,0.0,-1.0,-0.8400000000000001,-0.8400000000000001,-0.717688888888889,-0.6695111111111113,-0.15866666666666668,0.0,-1.0,-1.0,-0.808888888888889,-0.7933333333333334,0.0,0.0,0.0,-1.0,-1.0,-0.808888888888889,-0.7933333333333334,0.0,0.0,0.0
-1.0,-0.9345031550068589,-0.7777777777777779,-0.6928395061728396,-0.6222222222222223,-0.5778951989026064,-0.23508806584362144,-1.0,-0.9528422716049384,-0.8400000000000001,-0.717688888888889,-0.6695111111111113,-0.61003575308642,-0.14105283950617287,-1.0,-1.0,-0.808888888888889,-0.7933333333333334,-0.7052641975308643,0.0,0.0,-1.0,-1.0,-0.808888888888889,-0.7933333333333334,-0.7052641975308643,0.0,0.0
-1.0,-0.9345031550068589,-0.9213037037037038,-0.752743428135955,-0.6671501636945589,-0.5778951989026064,-0.5221399176954734,-1.0,-0.9528422716049384,-0.9433386666666668,-0.8039505365157752,-0.6964678759945132,-0.61003575308642,-0.5544075061728397,-1.0,-1.0,-0.9436727133058986,-0.7933333333333334,-0.7052641975308643,-0.6458666666666668,0.0,-1.0,-1.0,-0.9436727133058986,-0.7933333333333334,-0.7052641975308643,-0.6458666666666668,0.0
-1.0,-0.9495640846076988,-0.9292908932987859,-0.8847357561347357,-0.728922542295382,-0.6543463420549037,-0.5607056912868975,-1.0,-0.9636861409175431,-0.9490894431751258,-0.8989850126748974,-0.7854201011796984,-0.6812088007072095,-0.5909654488474321,-1.0,-1.0,-0.9436727133058986,-0.9323211851851854,-0.7730383807346441,-0.6818090198445361,-0.5939654759945132,-1.0,-1.0,-0.9436727133058986,-0.9323211851851854,-0.7730383807346441,-0.6818090198445361,-0.5939654759945132
